assessment_id,student_id,course_id,module,type,max_score,scored,due_date,submitted_date
ASM000335,STU0019,CRS009,7,quiz,25,20.3,2024-05-21,2024-05-21
ASM000336,STU0019,CRS009,7,assignment,50,39.7,2024-05-21,2024-05-24
ASM000337,STU0019,CRS009,8,quiz,25,21.9,2024-06-08,2024-06-09
ASM000338,STU0019,CRS009,8,assignment,50,30.0,2024-05-31,2024-06-02
ASM000339,STU0019,CRS009,9,quiz,25,23.4,2024-07-23,2024-07-24
ASM000340,STU0019,CRS009,9,assignment,50,21.7,2024-07-23,2024-07-21
ASM000341,STU0019,CRS009,9,project,100,68.1,2024-05-30,2024-05-30
ASM000342,STU0019,CRS009,10,quiz,25,13.2,2024-07-04,2024-07-06
ASM000343,STU0019,CRS009,10,assignment,50,31.2,2024-08-03,2024-08-10
ASM000344,STU0019,CRS009,11,quiz,25,16.2,2024-08-01,2024-07-31
ASM000345,STU0019,CRS009,11,assignment,50,32.4,2024-06-29,2024-06-29
ASM000346,STU0019,CRS009,12,quiz,25,12.1,2024-07-26,2024-07-26
ASM000347,STU0019,CRS009,12,assignment,50,27.4,2024-08-31,2024-08-30
ASM000348,STU0019,CRS009,12,project,100,59.9,2024-08-07,2024-08-07
ASM000349,STU0019,CRS009,12,exam,100,65.7,2024-08-07,2024-08-06
ASM000350,STU0020,CRS010,1,quiz,25,19.8,2024-09-28,2024-09-27
ASM000351,STU0020,CRS010,1,assignment,50,22.8,2024-09-28,2024-09-30
ASM000352,STU0020,CRS010,2,quiz,25,22.4,2024-10-11,2024-10-16
ASM000353,STU0020,CRS010,2,assignment,50,33.5,2024-10-23,2024-10-24
ASM000354,STU0020,CRS010,3,quiz,25,10.7,2024-10-23,2024-10-25
ASM000355,STU0020,CRS010,3,assignment,50,6.4,2024-11-07,2024-11-08
ASM000356,STU0020,CRS010,3,project,100,67.5,2024-11-04,2024-11-04
ASM000357,STU0020,CRS010,4,quiz,25,16.3,2024-11-22,2024-11-22
ASM000358,STU0020,CRS010,4,assignment,50,27.8,2024-11-30,2024-11-30
ASM000359,STU0020,CRS010,5,quiz,25,10.9,2024-11-20,2024-11-20
ASM000360,STU0020,CRS010,5,assignment,50,41.0,2024-11-30,2024-11-30
ASM000361,STU0020,CRS010,6,quiz,25,9.6,2024-12-10,2024-12-11
ASM000362,STU0020,CRS010,6,assignment,50,35.9,2024-12-04,2024-12-05
ASM000363,STU0020,CRS010,6,project,100,53.7,2025-01-09,2025-01-09
ASM000364,STU0020,CRS010,6,exam,100,87.1,2024-12-28,2024-12-27
ASM000365,STU0021,CRS001,1,quiz,25,10.1,2023-02-13,2023-02-12
ASM000366,STU0021,CRS001,1,assignment,50,34.7,2023-02-14,2023-02-13
ASM000367,STU0021,CRS001,2,quiz,25,14.9,2023-03-07,2023-03-06
ASM000368,STU0021,CRS001,2,assignment,50,24.2,2023-03-07,2023-03-06
ASM000369,STU0021,CRS001,3,quiz,25,23.0,2023-03-15,2023-03-15
ASM000370,STU0021,CRS001,3,assignment,50,30.7,2023-03-12,2023-03-13
ASM000371,STU0021,CRS001,3,project,100,72.4,2023-03-18,2023-03-18
ASM000372,STU0021,CRS001,4,quiz,25,13.9,2023-03-31,2023-03-31
ASM000373,STU0021,CRS001,4,assignment,50,5.0,2023-03-23,2023-03-22
ASM000374,STU0021,CRS001,5,quiz,25,16.3,2023-05-01,2023-05-03
ASM000375,STU0021,CRS001,5,assignment,50,34.3,2023-04-26,2023-04-25
ASM000376,STU0021,CRS001,6,quiz,25,15.2,2023-04-26,2023-04-27
ASM000377,STU0021,CRS001,6,assignment,50,32.0,2023-04-20,2023-04-19
ASM000378,STU0021,CRS001,6,project,100,98.0,2023-04-26,2023-04-26
ASM000379,STU0021,CRS001,7,quiz,25,12.6,2023-06-08,2023-06-07
ASM000380,STU0021,CRS001,7,assignment,50,41.3,2023-06-01,2023-06-01
ASM000381,STU0021,CRS001,8,quiz,25,24.0,2023-07-05,2023-07-03
ASM000382,STU0021,CRS001,8,assignment,50,15.4,2023-06-11,2023-06-11
ASM000383,STU0021,CRS001,8,exam,100,61.6,2023-06-03,2023-06-10
ASM000384,STU0022,CRS013,1,quiz,25,20.1,2023-08-09,2023-08-11
ASM000385,STU0022,CRS013,1,assignment,50,27.1,2023-08-09,2023-08-12
ASM000386,STU0022,CRS013,2,quiz,25,18.8,2023-08-20,2023-08-23
ASM000387,STU0022,CRS013,2,assignment,50,25.5,2023-08-26,2023-08-26
ASM000388,STU0022,CRS013,3,quiz,25,13.3,2023-09-02,2023-08-31
ASM000389,STU0022,CRS013,3,assignment,50,29.5,2023-09-14,2023-09-13
ASM000390,STU0022,CRS013,3,project,100,78.6,2023-09-11,2023-09-12
ASM000391,STU0022,CRS013,4,quiz,25,7.8,2023-10-07,2023-10-06
ASM000392,STU0022,CRS013,4,assignment,50,38.6,2023-10-03,2023-10-04
ASM000393,STU0022,CRS013,5,quiz,25,16.6,2023-11-01,2023-11-01
ASM000394,STU0022,CRS013,5,assignment,50,34.3,2023-10-12,2023-10-13
ASM000395,STU0022,CRS013,6,quiz,25,14.6,2023-10-17,2023-10-16
ASM000396,STU0022,CRS013,6,assignment,50,34.9,2023-11-22,2023-11-22
ASM000397,STU0022,CRS013,6,project,100,10.0,2023-10-11,2023-10-13
ASM000398,STU0022,CRS013,7,quiz,25,14.0,2023-11-01,2023-10-31
ASM000399,STU0022,CRS013,7,assignment,50,40.6,2023-11-08,2023-11-06
ASM000400,STU0022,CRS013,8,quiz,25,14.4,2023-12-02,2023-12-01
ASM000401,STU0022,CRS013,8,assignment,50,40.2,2023-12-10,2023-12-10
ASM000402,STU0022,CRS013,8,exam,100,80.7,2023-11-24,2023-11-21
ASM000403,STU0023,CRS001,1,quiz,25,13.9,2024-02-08,2024-02-11
ASM000404,STU0023,CRS001,1,assignment,50,41.6,2024-02-07,2024-02-07
ASM000405,STU0023,CRS001,2,quiz,25,15.3,2024-02-21,2024-02-28
ASM000406,STU0023,CRS001,2,assignment,50,27.2,2024-03-02,2024-03-03
ASM000407,STU0023,CRS001,3,quiz,25,13.8,2024-03-20,2024-03-20
ASM000408,STU0023,CRS001,3,assignment,50,26.5,2024-03-17,2024-03-17
ASM000409,STU0023,CRS001,3,project,100,49.0,2024-03-11,2024-03-13
ASM000410,STU0023,CRS001,4,quiz,25,17.8,2024-04-01,2024-03-31
ASM000411,STU0023,CRS001,4,assignment,50,39.5,2024-03-16,2024-03-13
ASM000412,STU0023,CRS001,5,quiz,25,8.2,2024-04-24,2024-04-23
ASM000413,STU0023,CRS001,5,assignment,50,17.4,2024-03-30,2024-03-31
ASM000414,STU0023,CRS001,6,quiz,25,16.6,2024-05-07,2024-05-04
ASM000415,STU0023,CRS001,6,assignment,50,19.3,2024-05-19,2024-05-21
ASM000416,STU0023,CRS001,6,project,100,46.6,2024-05-13,2024-05-12
ASM000417,STU0023,CRS001,7,quiz,25,20.1,2024-06-08,2024-06-08
ASM000418,STU0023,CRS001,7,assignment,50,45.1,2024-06-08,2024-06-10
ASM000419,STU0023,CRS001,8,quiz,25,13.3,2024-06-04,2024-06-03
ASM000420,STU0023,CRS001,8,assignment,50,35.6,2024-06-12,2024-06-11
ASM000421,STU0023,CRS001,8,exam,100,71.9,2024-06-12,2024-06-12
ASM000422,STU0024,CRS007,1,quiz,25,14.0,2024-08-26,2024-08-24
ASM000423,STU0024,CRS007,1,assignment,50,30.8,2024-08-29,2024-08-30
ASM000424,STU0024,CRS007,2,quiz,25,22.5,2024-09-11,2024-09-11
ASM000425,STU0024,CRS007,2,assignment,50,26.9,2024-09-09,2024-09-06
ASM000426,STU0024,CRS007,3,quiz,25,15.6,2024-09-22,2024-09-21
ASM000427,STU0024,CRS007,3,assignment,50,31.6,2024-09-25,2024-09-26
ASM000428,STU0024,CRS007,3,project,100,52.0,2024-09-25,2024-09-22
ASM000429,STU0024,CRS007,4,quiz,25,13.2,2024-10-15,2024-10-15
ASM000430,STU0024,CRS007,4,assignment,50,47.4,2024-10-23,2024-10-23
ASM000431,STU0024,CRS007,5,quiz,25,22.4,2024-10-17,2024-10-17
ASM000432,STU0024,CRS007,5,assignment,50,14.1,2024-10-17,2024-10-16
ASM000433,STU0024,CRS007,6,quiz,25,13.4,2024-12-06,2024-12-04
ASM000434,STU0024,CRS007,6,assignment,50,33.6,2024-11-24,2024-11-26
ASM000435,STU0024,CRS007,6,project,100,66.5,2024-10-31,2024-10-29
ASM000436,STU0024,CRS007,7,quiz,25,12.9,2025-01-02,2025-01-01
ASM000437,STU0024,CRS007,7,assignment,50,32.1,2024-11-14,2024-11-13
ASM000438,STU0024,CRS007,7,exam,100,57.0,2024-12-05,2024-12-05
ASM000439,STU0025,CRS011,1,quiz,25,20.2,2023-02-12,2023-02-17
ASM000440,STU0025,CRS011,1,assignment,50,44.7,2023-02-09,2023-02-08
ASM000441,STU0025,CRS011,2,quiz,25,23.1,2023-03-02,2023-03-01
ASM000442,STU0025,CRS011,2,assignment,50,20.8,2023-02-28,2023-03-07
ASM000443,STU0025,CRS011,3,quiz,25,15.0,2023-03-17,2023-03-18
ASM000444,STU0025,CRS011,3,assignment,50,37.4,2023-03-20,2023-03-20
ASM000445,STU0025,CRS011,3,project,100,70.3,2023-03-26,2023-03-28
ASM000446,STU0025,CRS011,4,quiz,25,16.3,2023-04-19,2023-04-20
ASM000447,STU0025,CRS011,4,assignment,50,37.0,2023-03-30,2023-03-30
ASM000448,STU0025,CRS011,5,quiz,25,17.7,2023-04-10,2023-04-11
ASM000449,STU0025,CRS011,5,assignment,50,45.1,2023-04-30,2023-05-05
ASM000450,STU0025,CRS011,6,quiz,25,16.1,2023-04-19,2023-04-19
ASM000451,STU0025,CRS011,6,assignment,50,33.7,2023-05-01,2023-05-02
ASM000452,STU0025,CRS011,6,project,100,56.0,2023-05-07,2023-05-07
ASM000453,STU0025,CRS011,7,quiz,25,13.5,2023-06-07,2023-06-09
ASM000454,STU0025,CRS011,7,assignment,50,34.7,2023-06-14,2023-06-14
ASM000455,STU0025,CRS011,8,quiz,25,23.1,2023-06-02,2023-06-01
ASM000456,STU0025,CRS011,8,assignment,50,36.0,2023-06-18,2023-06-18
ASM000457,STU0025,CRS011,9,quiz,25,17.9,2023-08-02,2023-08-01
ASM000458,STU0025,CRS011,9,assignment,50,40.2,2023-08-02,2023-08-01
ASM000459,STU0025,CRS011,9,project,100,73.5,2023-06-18,2023-06-16
ASM000460,STU0025,CRS011,10,quiz,25,19.4,2023-07-24,2023-07-24
ASM000461,STU0025,CRS011,10,assignment,50,26.8,2023-08-23,2023-08-20
ASM000462,STU0025,CRS011,10,exam,100,51.6,2023-07-04,2023-07-07
ASM000463,STU0026,CRS011,1,quiz,25,16.8,2023-09-21,2023-09-23
ASM000464,STU0026,CRS011,1,assignment,50,46.8,2023-09-22,2023-09-21
ASM000465,STU0026,CRS011,2,quiz,25,18.3,2023-10-14,2023-10-16
ASM000466,STU0026,CRS011,2,assignment,50,38.6,2023-10-12,2023-10-13
ASM000467,STU0026,CRS011,3,quiz,25,15.5,2023-10-17,2023-10-15
ASM000468,STU0026,CRS011,3,assignment,50,30.2,2023-10-20,2023-10-19
ASM000469,STU0026,CRS011,3,project,100,56.8,2023-10-14,2023-10-13
ASM000470,STU0026,CRS011,4,quiz,25,16.4,2023-11-21,2023-11-22
ASM000471,STU0026,CRS011,4,assignment,50,35.1,2023-11-13,2023-11-10
ASM000472,STU0026,CRS011,5,quiz,25,23.3,2023-11-11,2023-11-16
ASM000473,STU0026,CRS011,5,assignment,50,47.8,2023-11-26,2023-11-27
ASM000474,STU0026,CRS011,6,quiz,25,12.6,2024-01-06,2024-01-08
ASM000475,STU0026,CRS011,6,assignment,50,31.7,2023-11-25,2023-11-25
ASM000476,STU0026,CRS011,6,project,100,27.2,2023-12-25,2023-12-27
ASM000477,STU0026,CRS011,7,quiz,25,16.1,2023-12-09,2023-12-11
ASM000478,STU0026,CRS011,7,assignment,50,35.1,2023-12-16,2023-12-18
ASM000479,STU0026,CRS011,8,quiz,25,18.2,2023-12-31,2024-01-05
ASM000480,STU0026,CRS011,8,assignment,50,31.5,2024-01-16,2024-01-16
ASM000481,STU0026,CRS011,9,quiz,25,13.0,2024-02-02,2024-02-01
ASM000482,STU0026,CRS011,9,assignment,50,22.8,2024-01-24,2024-01-24
ASM000483,STU0026,CRS011,9,project,100,67.4,2024-02-29,2024-03-01
ASM000484,STU0026,CRS011,10,quiz,25,10.4,2024-03-30,2024-03-31
ASM000485,STU0026,CRS011,10,assignment,50,35.3,2024-03-20,2024-03-23
ASM000486,STU0026,CRS011,10,exam,100,74.8,2024-03-20,2024-03-20
ASM000487,STU0027,CRS003,1,quiz,25,7.8,2024-03-27,2024-03-27
ASM000488,STU0027,CRS003,1,assignment,50,20.2,2024-03-30,2024-03-30
ASM000489,STU0027,CRS003,2,quiz,25,10.8,2024-04-18,2024-04-20
ASM000490,STU0027,CRS003,2,assignment,50,39.2,2024-04-18,2024-04-19
ASM000491,STU0027,CRS003,3,quiz,25,9.2,2024-05-01,2024-05-01
ASM000492,STU0027,CRS003,3,assignment,50,27.9,2024-05-07,2024-05-14
ASM000493,STU0027,CRS003,3,project,100,69.8,2024-05-13,2024-05-20
ASM000494,STU0027,CRS003,4,quiz,25,16.3,2024-05-22,2024-05-22
ASM000495,STU0027,CRS003,4,assignment,50,30.1,2024-05-14,2024-05-21
ASM000496,STU0027,CRS003,5,quiz,25,19.9,2024-06-04,2024-06-03
ASM000497,STU0027,CRS003,5,assignment,50,38.5,2024-06-14,2024-06-11
ASM000498,STU0027,CRS003,5,exam,100,40.2,2024-06-09,2024-06-14
ASM000499,STU0028,CRS006,1,quiz,25,13.7,2024-09-17,2024-09-15
ASM000500,STU0028,CRS006,1,assignment,50,33.8,2024-09-19,2024-09-19
ASM000501,STU0028,CRS006,2,quiz,25,17.0,2024-10-05,2024-10-04
ASM000502,STU0028,CRS006,2,assignment,50,28.8,2024-10-11,2024-10-11
ASM000503,STU0028,CRS006,3,quiz,25,14.9,2024-10-22,2024-10-23
ASM000504,STU0028,CRS006,3,assignment,50,16.7,2024-10-19,2024-10-19
ASM000505,STU0028,CRS006,3,project,100,55.9,2024-10-16,2024-10-16
ASM000506,STU0028,CRS006,4,quiz,25,23.2,2024-11-20,2024-11-18
ASM000507,STU0028,CRS006,4,assignment,50,23.1,2024-10-27,2024-11-01
ASM000508,STU0028,CRS006,5,quiz,25,24.2,2024-12-10,2024-12-10
ASM000509,STU0028,CRS006,5,assignment,50,34.4,2024-11-15,2024-11-18
ASM000510,STU0028,CRS006,6,quiz,25,22.7,2024-11-24,2024-11-25
ASM000511,STU0028,CRS006,6,assignment,50,24.7,2024-12-30,2024-12-28
ASM000512,STU0028,CRS006,6,project,100,62.6,2024-12-06,2024-12-06
ASM000513,STU0028,CRS006,7,quiz,25,9.1,2024-12-29,2024-12-28
ASM000514,STU0028,CRS006,7,assignment,50,5.0,2025-01-02,2025-01-02
ASM000515,STU0028,CRS006,7,exam,100,60.5,2024-12-15,2024-12-14
ASM000516,STU0029,CRS003,1,quiz,25,20.6,2023-02-17,2023-02-17
ASM000517,STU0029,CRS003,1,assignment,50,41.2,2023-02-22,2023-02-22
ASM000518,STU0029,CRS003,2,quiz,25,17.6,2023-03-03,2023-03-03
ASM000519,STU0029,CRS003,2,assignment,50,35.8,2023-03-13,2023-03-15
ASM000520,STU0029,CRS003,3,quiz,25,18.0,2023-03-24,2023-03-24
ASM000521,STU0029,CRS003,3,assignment,50,43.5,2023-03-24,2023-03-24
ASM000522,STU0029,CRS003,3,project,100,64.6,2023-03-24,2023-03-22
ASM000523,STU0029,CRS003,4,quiz,25,18.0,2023-04-22,2023-04-22
ASM000524,STU0029,CRS003,4,assignment,50,30.7,2023-04-22,2023-04-22
ASM000525,STU0029,CRS003,5,quiz,25,12.6,2023-05-07,2023-05-06
ASM000526,STU0029,CRS003,5,assignment,50,43.4,2023-05-02,2023-05-01
ASM000527,STU0029,CRS003,5,exam,100,84.4,2023-05-07,2023-05-08
ASM000528,STU0030,CRS014,1,quiz,25,15.9,2023-08-31,2023-08-31
ASM000529,STU0030,CRS014,1,assignment,50,21.9,2023-09-01,2023-08-31
ASM000530,STU0030,CRS014,2,quiz,25,21.6,2023-09-14,2023-09-12
ASM000531,STU0030,CRS014,2,assignment,50,28.8,2023-09-12,2023-09-11
ASM000532,STU0030,CRS014,3,quiz,25,14.5,2023-10-08,2023-10-05
ASM000533,STU0030,CRS014,3,assignment,50,24.5,2023-09-29,2023-09-29
ASM000534,STU0030,CRS014,3,project,100,67.9,2023-10-05,2023-10-04
ASM000535,STU0030,CRS014,4,quiz,25,6.2,2023-10-26,2023-10-26
ASM000536,STU0030,CRS014,4,assignment,50,12.9,2023-10-10,2023-10-10
ASM000537,STU0030,CRS014,5,quiz,25,19.0,2023-10-24,2023-10-23
ASM000538,STU0030,CRS014,5,assignment,50,34.7,2023-11-13,2023-11-11
ASM000539,STU0030,CRS014,6,quiz,25,12.7,2023-11-07,2023-11-05
ASM000540,STU0030,CRS014,6,assignment,50,21.3,2023-12-07,2023-12-10
ASM000541,STU0030,CRS014,6,project,100,78.2,2023-11-07,2023-11-06
ASM000542,STU0030,CRS014,6,exam,100,53.1,2023-12-13,2023-12-13
ASM000543,STU0031,CRS014,1,quiz,25,10.2,2024-02-16,2024-02-21
ASM000544,STU0031,CRS014,1,assignment,50,33.7,2024-02-16,2024-02-15
ASM000545,STU0031,CRS014,2,quiz,25,16.0,2024-03-14,2024-03-14
ASM000546,STU0031,CRS014,2,assignment,50,30.0,2024-03-08,2024-03-08
ASM000547,STU0031,CRS014,3,quiz,25,23.0,2024-04-01,2024-04-02
ASM000548,STU0031,CRS014,3,assignment,50,34.1,2024-03-29,2024-03-30
ASM000549,STU0031,CRS014,3,project,100,79.3,2024-03-23,2024-03-30
ASM000550,STU0031,CRS014,4,quiz,25,15.8,2024-03-28,2024-03-29
ASM000551,STU0031,CRS014,4,assignment,50,33.4,2024-04-21,2024-04-24
ASM000552,STU0031,CRS014,5,quiz,25,15.2,2024-05-01,2024-04-30
ASM000553,STU0031,CRS014,5,assignment,50,30.4,2024-05-06,2024-05-09
ASM000554,STU0031,CRS014,6,quiz,25,14.6,2024-05-31,2024-05-31
ASM000555,STU0031,CRS014,6,assignment,50,24.0,2024-05-13,2024-05-13
ASM000556,STU0031,CRS014,6,project,100,56.6,2024-05-19,2024-05-24
ASM000557,STU0031,CRS014,6,exam,100,82.7,2024-05-25,2024-05-25
ASM000558,STU0032,CRS017,1,quiz,25,21.1,2024-08-08,2024-08-11
ASM000559,STU0032,CRS017,1,assignment,50,48.4,2024-08-09,2024-08-10
ASM000560,STU0032,CRS017,2,quiz,25,10.4,2024-08-31,2024-09-07
ASM000561,STU0032,CRS017,2,assignment,50,27.7,2024-08-23,2024-08-24
ASM000562,STU0032,CRS017,3,quiz,25,15.2,2024-09-05,2024-09-05
ASM000563,STU0032,CRS017,3,assignment,50,35.2,2024-09-05,2024-09-04
ASM000564,STU0032,CRS017,3,project,100,56.5,2024-09-02,2024-09-04
ASM000565,STU0032,CRS017,4,quiz,25,13.8,2024-10-10,2024-10-17
ASM000566,STU0032,CRS017,4,assignment,50,46.6,2024-10-02,2024-10-01
ASM000567,STU0032,CRS017,5,quiz,25,19.3,2024-10-15,2024-10-13
ASM000568,STU0032,CRS017,5,assignment,50,46.5,2024-10-20,2024-10-21
ASM000569,STU0032,CRS017,6,quiz,25,16.4,2024-11-01,2024-11-01
ASM000570,STU0032,CRS017,6,assignment,50,34.6,2024-10-20,2024-10-21
ASM000571,STU0032,CRS017,6,project,100,76.5,2024-11-25,2024-11-23
ASM000572,STU0032,CRS017,6,exam,100,48.3,2024-11-13,2024-11-12
ASM000573,STU0033,CRS004,1,quiz,25,18.2,2023-02-22,2023-02-22
ASM000574,STU0033,CRS004,1,assignment,50,37.0,2023-02-16,2023-02-16
ASM000575,STU0033,CRS004,2,quiz,25,19.3,2023-03-02,2023-03-07
ASM000576,STU0033,CRS004,2,assignment,50,30.5,2023-03-08,2023-03-10
ASM000577,STU0033,CRS004,3,quiz,25,20.9,2023-03-19,2023-03-18
ASM000578,STU0033,CRS004,3,assignment,50,29.8,2023-04-06,2023-04-07
ASM000579,STU0033,CRS004,3,project,100,37.0,2023-04-06,2023-04-09
ASM000580,STU0033,CRS004,4,quiz,25,19.7,2023-04-23,2023-04-24
ASM000581,STU0033,CRS004,4,assignment,50,31.9,2023-04-23,2023-04-24
ASM000582,STU0033,CRS004,5,quiz,25,10.2,2023-04-13,2023-04-13
ASM000583,STU0033,CRS004,5,assignment,50,45.8,2023-05-18,2023-05-18
ASM000584,STU0033,CRS004,6,quiz,25,9.8,2023-05-15,2023-05-15
ASM000585,STU0033,CRS004,6,assignment,50,41.1,2023-06-02,2023-06-09
ASM000586,STU0033,CRS004,6,project,100,69.4,2023-04-27,2023-04-26
ASM000587,STU0033,CRS004,6,exam,100,53.7,2023-06-08,2023-06-08
ASM000588,STU0034,CRS019,1,quiz,25,24.2,2023-09-05,2023-09-04
ASM000589,STU0034,CRS019,1,assignment,50,42.7,2023-09-02,2023-09-03
ASM000590,STU0034,CRS019,2,quiz,25,18.1,2023-09-16,2023-09-16
ASM000591,STU0034,CRS019,2,assignment,50,26.8,2023-09-26,2023-09-24
ASM000592,STU0034,CRS019,3,quiz,25,16.2,2023-10-02,2023-10-02
ASM000593,STU0034,CRS019,3,assignment,50,37.7,2023-10-11,2023-10-11
ASM000594,STU0034,CRS019,3,project,100,86.7,2023-10-05,2023-10-08
ASM000595,STU0034,CRS019,4,quiz,25,12.7,2023-10-14,2023-10-13
ASM000596,STU0034,CRS019,4,assignment,50,14.2,2023-10-18,2023-10-19
ASM000597,STU0034,CRS019,5,quiz,25,14.5,2023-10-29,2023-10-27
ASM000598,STU0034,CRS019,5,assignment,50,20.2,2023-10-29,2023-10-29
ASM000599,STU0034,CRS019,6,quiz,25,22.4,2023-12-13,2023-12-14
ASM000600,STU0034,CRS019,6,assignment,50,30.6,2023-11-19,2023-11-19
ASM000601,STU0034,CRS019,6,project,100,72.8,2023-12-13,2023-12-10
ASM000602,STU0034,CRS019,6,exam,100,79.3,2023-11-19,2023-11-18
ASM000603,STU0035,CRS010,1,quiz,25,15.1,2024-02-02,2024-02-01
ASM000604,STU0035,CRS010,1,assignment,50,23.4,2024-02-04,2024-02-05
ASM000605,STU0035,CRS010,2,quiz,25,20.3,2024-02-28,2024-02-27
ASM000606,STU0035,CRS010,2,assignment,50,49.0,2024-02-20,2024-02-17
ASM000607,STU0035,CRS010,3,quiz,25,11.0,2024-03-11,2024-03-08
ASM000608,STU0035,CRS010,3,assignment,50,32.7,2024-02-28,2024-02-29
ASM000609,STU0035,CRS010,3,project,100,47.7,2024-03-20,2024-03-19
ASM000610,STU0035,CRS010,4,quiz,25,13.5,2024-04-06,2024-04-06
ASM000611,STU0035,CRS010,4,assignment,50,20.5,2024-03-13,2024-03-12
ASM000612,STU0035,CRS010,5,quiz,25,14.4,2024-04-11,2024-04-08
ASM000613,STU0035,CRS010,5,assignment,50,29.6,2024-04-06,2024-04-04
ASM000614,STU0035,CRS010,6,quiz,25,18.3,2024-04-10,2024-04-11
ASM000615,STU0035,CRS010,6,assignment,50,36.2,2024-05-04,2024-05-04
ASM000616,STU0035,CRS010,6,project,100,69.5,2024-04-22,2024-04-21
ASM000617,STU0035,CRS010,7,quiz,25,14.1,2024-05-22,2024-05-23
ASM000618,STU0035,CRS010,7,assignment,50,21.2,2024-05-08,2024-05-15
ASM000619,STU0035,CRS010,8,quiz,25,19.4,2024-06-17,2024-06-22
ASM000620,STU0035,CRS010,8,assignment,50,36.7,2024-06-17,2024-06-20
ASM000621,STU0035,CRS010,9,quiz,25,17.2,2024-05-31,2024-06-02
ASM000622,STU0035,CRS010,9,assignment,50,29.8,2024-07-24,2024-07-22
ASM000623,STU0035,CRS010,9,project,100,54.4,2024-06-27,2024-06-27
ASM000624,STU0035,CRS010,10,quiz,25,17.8,2024-07-05,2024-07-06
ASM000625,STU0035,CRS010,10,assignment,50,43.5,2024-06-15,2024-06-15
ASM000626,STU0035,CRS010,10,exam,100,62.1,2024-06-15,2024-06-15
ASM000627,STU0036,CRS020,1,quiz,25,18.3,2024-08-05,2024-08-05
ASM000628,STU0036,CRS020,1,assignment,50,26.8,2024-08-06,2024-08-11
ASM000629,STU0036,CRS020,2,quiz,25,12.7,2024-08-29,2024-08-29
ASM000630,STU0036,CRS020,2,assignment,50,24.8,2024-08-19,2024-08-22
ASM000631,STU0036,CRS020,3,quiz,25,16.5,2024-09-07,2024-09-08
ASM000632,STU0036,CRS020,3,assignment,50,32.4,2024-08-29,2024-08-29
ASM000633,STU0036,CRS020,3,project,100,71.6,2024-09-01,2024-09-02
ASM000634,STU0036,CRS020,4,quiz,25,22.2,2024-10-06,2024-10-06
ASM000635,STU0036,CRS020,4,assignment,50,34.6,2024-10-02,2024-10-02
ASM000636,STU0036,CRS020,4,exam,100,53.3,2024-09-24,2024-09-25
ASM000637,STU0037,CRS010,1,quiz,25,14.4,2023-02-15,2023-02-17
ASM000638,STU0037,CRS010,1,assignment,50,42.5,2023-02-16,2023-02-18
ASM000639,STU0037,CRS010,2,quiz,25,12.3,2023-02-27,2023-02-28
ASM000640,STU0037,CRS010,2,assignment,50,44.6,2023-02-25,2023-02-27
ASM000641,STU0037,CRS010,3,quiz,25,12.7,2023-03-20,2023-03-20
ASM000642,STU0037,CRS010,3,assignment,50,43.9,2023-04-01,2023-04-03
ASM000643,STU0037,CRS010,3,project,100,38.5,2023-03-17,2023-03-17
ASM000644,STU0037,CRS010,4,quiz,25,9.4,2023-04-14,2023-04-14
ASM000645,STU0037,CRS010,4,assignment,50,42.8,2023-04-18,2023-04-23
ASM000646,STU0037,CRS010,5,quiz,25,18.1,2023-05-03,2023-05-03
ASM000647,STU0037,CRS010,5,assignment,50,26.1,2023-04-08,2023-04-07
ASM000648,STU0037,CRS010,6,quiz,25,8.8,2023-05-22,2023-05-20
ASM000649,STU0037,CRS010,6,assignment,50,49.0,2023-05-04,2023-05-03
ASM000650,STU0037,CRS010,6,project,100,75.0,2023-05-04,2023-05-04
ASM000651,STU0037,CRS010,7,quiz,25,22.1,2023-06-17,2023-06-16
ASM000652,STU0037,CRS010,7,assignment,50,43.0,2023-06-03,2023-06-04
ASM000653,STU0037,CRS010,8,quiz,25,16.0,2023-06-29,2023-06-30
ASM000654,STU0037,CRS010,8,assignment,50,36.3,2023-06-13,2023-06-13
ASM000655,STU0037,CRS010,9,quiz,25,15.5,2023-07-09,2023-07-08
ASM000656,STU0037,CRS010,9,assignment,50,36.7,2023-06-03,2023-06-05
ASM000657,STU0037,CRS010,9,project,100,85.4,2023-06-12,2023-06-12
ASM000658,STU0037,CRS010,10,quiz,25,17.1,2023-07-07,2023-07-06
ASM000659,STU0037,CRS010,10,assignment,50,17.1,2023-08-26,2023-08-27
ASM000660,STU0037,CRS010,10,exam,100,60.4,2023-07-07,2023-07-09
ASM000661,STU0038,CRS009,1,quiz,25,22.5,2023-08-17,2023-08-19
ASM000662,STU0038,CRS009,1,assignment,50,27.4,2023-08-18,2023-08-17
ASM000663,STU0038,CRS009,2,quiz,25,15.0,2023-08-30,2023-08-30
ASM000664,STU0038,CRS009,2,assignment,50,21.8,2023-08-30,2023-08-30
ASM000665,STU0038,CRS009,3,quiz,25,14.7,2023-09-13,2023-09-14
ASM000666,STU0038,CRS009,3,assignment,50,30.4,2023-10-04,2023-10-07
ASM000667,STU0038,CRS009,3,project,100,56.6,2023-09-16,2023-09-16
ASM000668,STU0038,CRS009,4,quiz,25,13.0,2023-10-13,2023-10-14
