student_id,date,session_type,status
STU0033,2024-11-08,lab,present
STU0033,2024-11-12,mentoring,absent
STU0033,2024-11-21,lab,present
STU0033,2024-12-06,lab,late
STU0033,2024-12-31,lecture,present
STU0033,2025-01-01,lab,late
STU0033,2025-01-13,lecture,late
STU0034,2023-08-18,mentoring,present
STU0034,2023-09-01,lecture,present
STU0034,2023-10-19,mentoring,present
STU0034,2023-10-27,lecture,present
STU0034,2023-11-15,lab,late
STU0034,2023-11-29,lab,present
STU0034,2024-01-03,lab,present
STU0034,2024-01-09,lab,present
STU0034,2024-02-05,lecture,present
STU0034,2024-02-08,mentoring,present
STU0034,2024-02-19,lecture,present
STU0034,2024-02-23,lab,late
STU0034,2024-03-13,lab,present
STU0034,2024-05-15,mentoring,present
STU0034,2024-06-11,lecture,present
STU0034,2024-07-30,lab,present
STU0034,2024-08-02,mentoring,late
STU0034,2024-08-13,lecture,present
STU0034,2024-09-04,lab,present
STU0034,2024-09-05,mentoring,absent
STU0034,2024-10-03,lab,present
STU0034,2024-11-25,lecture,present
STU0034,2024-12-10,mentoring,present
STU0034,2024-12-27,lab,present
STU0035,2024-01-17,lecture,late
STU0035,2024-01-23,lab,absent
STU0035,2024-01-25,mentoring,present
STU0035,2024-05-14,mentoring,absent
STU0035,2024-05-22,lecture,absent
STU0035,2024-05-29,lab,present
STU0035,2024-05-31,lecture,present
STU0035,2024-07-11,lab,present
STU0035,2024-09-25,mentoring,absent
STU0035,2024-10-07,lecture,present
STU0035,2024-10-21,lab,absent
STU0035,2024-11-25,mentoring,present
STU0035,2024-12-02,lab,present
STU0035,2024-12-04,mentoring,absent
STU0035,2024-12-09,lab,present
STU0035,2025-01-01,lab,absent
STU0036,2024-07-22,mentoring,absent
STU0036,2024-08-06,lab,present
STU0036,2024-09-02,lab,present
STU0036,2024-09-03,mentoring,present
STU0036,2024-11-28,lecture,present
STU0036,2024-12-10,mentoring,absent
STU0036,2024-12-17,mentoring,absent
STU0037,2023-02-28,lab,late
STU0037,2023-03-31,lab,present
STU0037,2023-05-03,lab,present
STU0037,2023-05-05,lecture,present
STU0037,2023-05-10,lecture,late
STU0037,2023-07-14,lab,late
STU0037,2023-08-29,lab,present
STU0037,2023-09-07,lab,present
STU0037,2023-09-14,lab,present
STU0037,2023-09-27,lab,present
STU0037,2023-10-04,lab,present
STU0037,2023-10-31,mentoring,absent
STU0037,2023-11-17,lab,present
STU0037,2023-12-26,lecture,absent
STU0037,2024-01-12,lecture,present
STU0037,2024-01-15,lab,present
STU0037,2024-01-18,lab,present
STU0037,2024-02-05,lecture,absent
STU0037,2024-02-13,lab,late
STU0037,2024-02-26,mentoring,present
STU0037,2024-03-11,lecture,late
STU0037,2024-05-03,mentoring,absent
STU0037,2024-05-06,lecture,present
STU0037,2024-05-21,lecture,absent
STU0037,2024-06-05,lab,present
STU0037,2024-08-05,lecture,present
STU0037,2024-08-20,mentoring,present
STU0037,2024-09-03,lecture,present
STU0037,2024-09-13,mentoring,present
STU0037,2024-09-18,lab,present
STU0037,2024-11-19,lecture,present
STU0037,2024-12-04,lab,present
STU0037,2024-12-23,lab,present
STU0037,2024-12-26,lab,present
STU0038,2023-08-28,lab,absent
STU0038,2023-09-08,lab,present
STU0038,2023-09-21,lab,present
STU0038,2023-10-05,mentoring,present
STU0038,2023-10-23,lecture,late
STU0038,2023-11-03,lab,absent
STU0038,2023-11-06,mentoring,present
STU0038,2023-11-17,lecture,absent
STU0038,2023-11-30,lab,absent
STU0038,2023-12-29,lab,absent
STU0038,2024-01-03,lecture,present
STU0038,2024-01-11,mentoring,present
STU0038,2024-01-26,lecture,present
STU0038,2024-02-05,mentoring,present
STU0038,2024-03-21,lecture,present
STU0038,2024-04-25,lecture,late
STU0038,2024-05-06,lecture,present
STU0038,2024-05-08,lab,late
STU0038,2024-05-10,mentoring,late
STU0038,2024-05-23,lab,late
STU0038,2024-06-04,lecture,late
STU0038,2024-06-17,lecture,absent
STU0038,2024-07-03,lab,present
STU0038,2024-07-08,lecture,late
STU0038,2024-07-11,mentoring,present
STU0038,2024-07-15,lab,present
STU0038,2024-07-19,lab,absent
STU0038,2024-07-22,mentoring,late
STU0038,2024-08-09,mentoring,late
STU0038,2024-10-17,lecture,absent
STU0038,2024-12-17,lecture,present
STU0038,2025-01-06,lecture,late
STU0039,2024-02-27,lecture,present
STU0039,2024-04-12,mentoring,present
STU0039,2024-05-23,lecture,present
STU0039,2024-07-22,mentoring,present
STU0039,2024-08-30,mentoring,present
STU0039,2024-09-19,lecture,present
STU0039,2024-09-24,lecture,absent
STU0039,2024-10-30,mentoring,present
STU0039,2024-12-09,mentoring,present
STU0040,2024-07-23,lecture,absent
STU0040,2024-08-13,mentoring,absent
STU0040,2024-08-14,lecture,late
STU0040,2024-09-16,mentoring,present
STU0040,2024-09-18,lecture,present
STU0040,2024-10-02,lecture,present
STU0040,2024-10-22,mentoring,present
STU0040,2024-10-25,mentoring,present
STU0040,2024-11-08,lab,present
STU0040,2024-11-11,mentoring,absent
STU0040,2024-12-18,lab,absent
STU0040,2024-12-30,lab,present
STU0041,2023-03-10,lab,absent
STU0041,2023-03-23,lecture,present
STU0041,2023-04-27,mentoring,present
STU0041,2023-05-02,mentoring,present
STU0041,2023-05-04,lecture,absent
STU0041,2023-05-22,mentoring,present
STU0041,2023-05-24,lecture,absent
STU0041,2023-06-06,lab,late
STU0041,2023-06-14,mentoring,present
STU0041,2023-06-30,lecture,late
STU0041,2023-07-11,lab,late
STU0041,2023-07-24,lecture,present
STU0041,2023-07-25,lab,absent
STU0041,2023-08-28,mentoring,present
STU0041,2023-08-30,lab,present
STU0041,2023-09-19,mentoring,present
STU0041,2023-09-27,mentoring,absent
STU0041,2023-10-06,lab,present
STU0041,2023-10-20,mentoring,late
STU0041,2023-10-25,mentoring,present
STU0041,2023-10-26,lecture,present
STU0041,2023-11-27,lab,present
STU0041,2023-11-30,lab,present
STU0041,2023-12-08,lecture,absent
STU0041,2024-01-03,lab,absent
STU0041,2024-01-16,lecture,late
STU0041,2024-01-30,lecture,present
STU0041,2024-03-15,lab,absent
STU0041,2024-04-09,mentoring,present
STU0041,2024-05-08,lecture,present
STU0041,2024-05-20,lecture,present
STU0041,2024-06-10,lab,present
STU0041,2024-06-14,lab,present
STU0041,2024-06-17,mentoring,present
STU0041,2024-06-21,lecture,present
STU0041,2024-07-16,mentoring,present
STU0041,2024-07-17,lecture,present
STU0041,2024-08-20,lab,present
STU0041,2024-11-06,lecture,present
STU0041,2024-11-19,mentoring,present
STU0041,2024-12-30,mentoring,present
STU0041,2025-01-01,lecture,absent
STU0042,2023-09-05,lecture,present
STU0042,2023-09-20,mentoring,present
STU0042,2023-11-27,mentoring,present
STU0042,2023-12-19,lab,absent
STU0042,2023-12-20,mentoring,late
STU0042,2024-01-31,lecture,present
STU0042,2024-03-13,lab,present
STU0042,2024-03-19,lab,late
STU0042,2024-04-26,mentoring,late
STU0042,2024-06-20,mentoring,absent
STU0042,2024-09-18,lab,present
STU0042,2024-10-11,mentoring,present
STU0042,2024-10-16,lab,late
STU0042,2024-11-08,lab,present
STU0042,2024-12-27,mentoring,late
STU0043,2024-02-21,lecture,present
STU0043,2024-02-23,lab,present
STU0043,2024-02-28,lecture,late
STU0043,2024-03-07,mentoring,present
STU0043,2024-03-21,lecture,present
STU0043,2024-03-29,lecture,present
STU0043,2024-04-02,lab,present
STU0043,2024-04-17,lecture,present
STU0043,2024-06-07,lecture,present
STU0043,2024-06-12,mentoring,present
STU0043,2024-06-17,mentoring,late
STU0043,2024-07-10,mentoring,present
STU0043,2024-07-18,mentoring,absent
STU0043,2024-07-24,lab,absent
STU0043,2024-08-08,lecture,late
STU0043,2024-09-02,mentoring,present
STU0043,2024-10-15,lab,absent
STU0043,2024-10-24,lab,late
STU0043,2024-12-13,lecture,late
STU0043,2024-12-18,lab,present
STU0043,2025-01-03,lecture,absent
STU0043,2025-01-06,lab,present
STU0044,2024-10-09,mentoring,present
STU0044,2024-11-04,lab,present
STU0044,2024-11-20,lecture,present
STU0044,2024-11-21,lab,present
STU0044,2024-11-29,mentoring,late
STU0044,2024-12-24,mentoring,late
STU0045,2023-03-02,lab,present
STU0045,2023-03-07,lab,late
STU0045,2023-03-10,lab,present
STU0045,2023-03-22,lab,present
STU0045,2023-04-07,mentoring,present
STU0045,2023-05-16,lecture,present
STU0045,2023-05-25,lecture,present
STU0045,2023-06-21,mentoring,present
STU0045,2023-06-28,lab,present
STU0045,2023-08-17,mentoring,present
STU0045,2023-09-14,mentoring,late
STU0045,2023-10-18,mentoring,absent
STU0045,2023-12-14,mentoring,present
STU0045,2024-01-01,lecture,present
STU0045,2024-01-19,lecture,absent
STU0045,2024-04-01,mentoring,present
STU0045,2024-04-24,lab,absent
STU0045,2024-05-08,lab,late
STU0045,2024-05-27,mentoring,present
STU0045,2024-05-29,lab,present
STU0045,2024-05-31,lecture,present
STU0045,2024-06-20,mentoring,present
STU0045,2024-06-27,mentoring,present
STU0045,2024-07-02,lecture,present
STU0045,2024-07-03,lab,present
STU0045,2024-07-05,mentoring,present
STU0045,2024-07-29,lecture,present
STU0045,2024-09-26,lecture,present
STU0045,2024-09-30,mentoring,present
STU0045,2024-10-03,mentoring,present
STU0045,2024-10-17,lecture,present
STU0045,2024-10-22,lecture,present
STU0045,2024-10-28,lecture,present
STU0045,2024-11-01,lab,present
STU0045,2024-11-19,mentoring,present
STU0045,2024-12-10,lecture,late
STU0046,2023-08-24,lab,present
STU0046,2023-09-20,mentoring,absent
STU0046,2023-09-21,lecture,present
STU0046,2023-09-29,lab,absent
STU0046,2023-10-16,lab,present
STU0046,2023-11-09,lecture,absent
STU0046,2024-03-15,lecture,present
STU0046,2024-03-29,mentoring,present
STU0046,2024-04-11,lecture,present
STU0046,2024-05-03,lecture,present
STU0046,2024-05-07,mentoring,late
STU0046,2024-08-19,lab,present
STU0046,2024-09-11,lab,absent
STU0046,2024-10-08,lab,present
STU0046,2024-10-23,lab,present
STU0046,2024-11-05,lab,late
STU0046,2024-11-06,mentoring,present
STU0046,2024-11-29,lab,absent
STU0047,2024-03-25,lecture,present
STU0047,2024-04-10,mentoring,late
STU0047,2024-05-17,lecture,present
STU0047,2024-07-09,lecture,absent
STU0047,2024-07-17,mentoring,present
STU0047,2024-08-06,lab,present
STU0047,2024-08-08,lecture,absent
STU0047,2024-08-26,mentoring,present
STU0047,2024-09-13,mentoring,present
STU0047,2024-10-03,lecture,present
STU0047,2024-11-07,lab,present
STU0047,2024-12-10,mentoring,present
STU0047,2024-12-17,lecture,present
STU0048,2024-09-06,mentoring,present
STU0048,2024-10-14,lab,absent
STU0048,2024-10-29,mentoring,present
STU0048,2024-11-27,mentoring,present
STU0048,2024-12-04,lab,present
STU0048,2024-12-19,mentoring,present
STU0048,2024-12-20,lecture,present
STU0048,2024-12-30,lab,present
STU0048,2025-01-13,mentoring,present
STU0049,2023-01-31,mentoring,present
STU0049,2023-02-20,lab,present
STU0049,2023-02-22,mentoring,absent
STU0049,2023-03-16,lecture,absent
STU0049,2023-04-11,lecture,present
STU0049,2023-04-19,mentoring,late
STU0049,2023-04-26,mentoring,absent
STU0049,2023-05-04,mentoring,present
STU0049,2023-05-12,mentoring,present
STU0049,2023-05-29,lab,late
STU0049,2023-06-21,lecture,late
STU0049,2023-07-19,lab,absent
STU0049,2023-07-20,mentoring,present
STU0049,2023-07-31,mentoring,present
STU0049,2023-08-31,mentoring,present
STU0049,2023-09-08,lecture,present
STU0049,2023-09-26,lab,absent
STU0049,2023-10-27,lab,present
STU0049,2023-11-08,mentoring,present
STU0049,2023-11-15,lab,absent
STU0049,2023-12-22,lecture,present
STU0049,2023-12-27,mentoring,present
STU0049,2024-01-26,lab,present
STU0049,2024-02-14,lecture,late
STU0049,2024-02-29,lab,absent
STU0049,2024-03-06,lecture,present
STU0049,2024-03-18,lecture,absent
STU0049,2024-04-24,lecture,present
STU0049,2024-05-08,mentoring,present
STU0049,2024-05-13,lab,absent
STU0049,2024-05-15,lecture,absent
STU0049,2024-06-24,lab,present
STU0049,2024-07-24,lab,present
STU0049,2024-08-27,lab,present
STU0049,2024-08-30,lab,present
STU0049,2024-09-16,lab,late
STU0049,2024-09-27,lecture,late
STU0049,2024-10-24,lab,absent
STU0049,2024-11-20,lecture,late
STU0049,2024-11-27,lab,late
STU0049,2024-12-05,lecture,present
STU0050,2023-09-25,mentoring,present
STU0050,2023-10-06,lab,absent
STU0050,2023-10-24,lecture,absent
STU0050,2023-11-03,lab,late
STU0050,2023-11-29,lab,present
STU0050,2024-01-15,lab,present
STU0050,2024-02-02,lab,present
STU0050,2024-02-14,mentoring,present
STU0050,2024-03-05,lab,absent
STU0050,2024-03-20,mentoring,present
STU0050,2024-04-02,lecture,present
STU0050,2024-04-18,lab,present
STU0050,2024-05-08,mentoring,present
STU0050,2024-05-15,mentoring,absent
STU0050,2024-06-25,lab,present
STU0050,2024-07-12,lab,present
STU0050,2024-07-30,lab,late
STU0050,2024-08-07,lab,present
STU0050,2024-08-20,lab,present
STU0050,2024-09-11,lecture,late
STU0050,2024-09-26,lab,present
STU0050,2024-10-01,lecture,absent
STU0050,2024-10-22,lecture,present
STU0050,2024-11-14,mentoring,present
STU0050,2024-12-10,lab,present
STU0050,2024-12-25,mentoring,present
STU0051,2024-02-20,lab,late
STU0051,2024-03-06,lab,present
STU0051,2024-04-29,mentoring,present
STU0051,2024-05-17,mentoring,present
STU0051,2024-05-28,lab,present
STU0051,2024-06-06,lab,present
STU0051,2024-06-13,mentoring,present
STU0051,2024-06-14,lecture,late
STU0051,2024-07-04,lecture,present
STU0051,2024-07-18,lab,present
STU0051,2024-08-28,lab,present
STU0051,2024-09-03,mentoring,late
STU0051,2024-09-17,mentoring,present
STU0051,2024-10-14,mentoring,present
STU0051,2024-10-24,lab,late
STU0051,2024-10-29,lab,late
STU0051,2024-10-30,mentoring,present
STU0051,2024-11-04,mentoring,present
STU0051,2024-11-05,lecture,absent
STU0051,2024-11-13,lecture,present
STU0051,2024-11-22,mentoring,present
STU0051,2024-11-27,lab,present
STU0051,2025-01-08,lab,absent
STU0051,2025-01-15,lab,late
STU0052,2024-10-14,lecture,present
STU0052,2024-11-14,lecture,present
STU0052,2024-11-15,lab,present
STU0052,2024-11-27,lab,absent
STU0052,2024-11-29,mentoring,present
STU0052,2024-12-13,lecture,absent
STU0052,2024-12-16,lab,late
STU0052,2024-12-27,lecture,present
STU0052,2025-01-03,lecture,late
STU0052,2025-01-14,lecture,present
STU0053,2023-03-09,lab,late
STU0053,2023-03-24,mentoring,present
STU0053,2023-03-31,mentoring,present
STU0053,2023-04-14,lecture,present
STU0053,2023-04-27,mentoring,present
STU0053,2023-06-01,lecture,present
STU0053,2023-08-02,lab,present
STU0053,2023-09-07,lab,late
STU0053,2023-09-08,mentoring,absent
STU0053,2023-11-02,lecture,present
STU0053,2023-11-28,lab,present
STU0053,2024-01-22,lecture,present
STU0053,2024-01-26,lecture,present
STU0053,2024-02-07,lab,late
STU0053,2024-02-09,mentoring,present
STU0053,2024-03-15,lecture,present
STU0053,2024-03-21,lab,present
STU0053,2024-03-28,lecture,present
STU0053,2024-03-29,lab,present
STU0053,2024-04-05,lab,present
STU0053,2024-05-22,mentoring,late
STU0053,2024-05-28,lecture,late
STU0053,2024-07-25,mentoring,present
STU0053,2024-08-28,lab,late
STU0053,2024-09-11,lecture,late
STU0053,2024-09-18,lab,present
STU0053,2024-10-15,lab,present
STU0053,2024-12-04,lab,present
STU0053,2024-12-16,lecture,present
STU0053,2024-12-20,lecture,present
STU0053,2024-12-23,lab,present
STU0054,2023-08-25,lab,present
STU0054,2023-09-07,lab,absent
STU0054,2023-09-22,lecture,absent
STU0054,2023-09-27,lecture,present
STU0054,2023-10-10,lab,present
STU0054,2023-10-12,lecture,present
STU0054,2023-10-24,mentoring,present
STU0054,2023-10-25,lecture,present
STU0054,2023-11-22,lab,present
STU0054,2024-03-07,mentoring,present
STU0054,2024-04-23,lecture,present
STU0054,2024-06-21,mentoring,late
STU0054,2024-07-18,lecture,absent
STU0054,2024-08-27,lecture,absent
STU0054,2024-10-15,lab,present
STU0054,2024-10-24,lecture,present
STU0054,2024-11-22,lab,late
STU0054,2024-11-26,lecture,present
STU0054,2024-11-29,lecture,present
STU0054,2024-12-12,lab,present
STU0055,2024-03-04,mentoring,absent
STU0055,2024-03-06,lab,late
STU0055,2024-04-01,lecture,present
STU0055,2024-04-23,mentoring,late
STU0055,2024-04-29,lecture,present
STU0055,2024-06-03,lab,present
STU0055,2024-06-19,mentoring,present
STU0055,2024-06-25,lecture,present
STU0055,2024-08-12,mentoring,late
STU0055,2024-09-27,mentoring,absent
STU0055,2024-10-02,mentoring,present
STU0055,2024-12-12,lab,present
STU0055,2024-12-18,mentoring,present
STU0055,2024-12-31,lecture,present
STU0056,2024-09-05,mentoring,absent
STU0056,2024-09-11,lab,absent
STU0056,2024-09-26,mentoring,present
STU0056,2024-09-27,lecture,absent
STU0056,2024-10-02,mentoring,present
STU0056,2024-10-07,lab,present
STU0057,2023-03-13,mentoring,present
STU0057,2023-03-17,mentoring,present
STU0057,2023-03-27,lecture,present
STU0057,2023-03-31,mentoring,present
STU0057,2023-05-09,mentoring,absent
STU0057,2023-06-29,lab,present
STU0057,2023-07-03,lecture,present
STU0057,2023-07-13,lecture,present
STU0057,2023-08-03,mentoring,late
STU0057,2023-08-10,mentoring,present
STU0057,2023-09-07,mentoring,present
STU0057,2023-10-05,mentoring,late
STU0057,2023-11-02,lecture,present
STU0057,2023-12-25,lab,present
STU0057,2023-12-29,mentoring,absent
STU0057,2024-01-11,lecture,present
STU0057,2024-02-14,lecture,present
STU0057,2024-03-27,lecture,present
STU0057,2024-03-28,lab,late
STU0057,2024-04-03,lab,late
STU0057,2024-05-30,lab,present
STU0057,2024-05-31,mentoring,present
STU0057,2024-06-10,lecture,present
STU0057,2024-06-13,lab,present
STU0057,2024-06-17,mentoring,present
STU0057,2024-06-19,lab,late
STU0057,2024-07-03,mentoring,present
STU0057,2024-07-18,mentoring,present
STU0057,2024-08-12,lecture,present
STU0057,2024-08-27,mentoring,present
STU0057,2024-10-11,lecture,present
STU0057,2024-11-20,lab,present
STU0057,2025-01-02,mentoring,present
STU0058,2023-09-18,lecture,absent
STU0058,2023-09-20,mentoring,present
STU0058,2023-10-10,lab,absent
STU0058,2023-12-06,lecture,absent
STU0058,2023-12-28,mentoring,absent
STU0058,2024-01-02,mentoring,present
STU0058,2024-03-25,lecture,present
STU0058,2024-04-02,mentoring,present
STU0058,2024-04-19,mentoring,present
STU0058,2024-04-24,lab,present
STU0058,2024-04-26,lecture,present
STU0058,2024-05-20,lab,absent
STU0058,2024-06-25,lecture,present
STU0058,2024-07-25,lab,present
STU0058,2024-09-04,mentoring,present
STU0058,2024-10-16,mentoring,absent
STU0058,2024-10-31,mentoring,absent
STU0058,2024-11-25,lab,present
STU0058,2024-12-03,lecture,present
STU0058,2024-12-05,mentoring,present
STU0058,2024-12-11,mentoring,present
